Date,Rain,Temp Max,Temp Min,Year,Month,TempRange,Rain_3day,Rain_7day
1960-09-28,273.6547593,32.43000031,24.54999924,1960,9,7.880001069999999,820.9642779000001,1915.5833151000002
1960-09-29,273.6547593,32.81000137,24.12999916,1960,9,8.680002210000001,820.9642779000001,1915.5833151000002
1960-09-30,273.6547593,33.08000183,23.87999916,1960,9,9.20000267,820.9642779000001,1915.5833151000002
1960-01-10,21.09869111,31.57999992,23.25,1960,1,8.329999919999999,568.4082097100006,1663.0272469100012
1960-02-10,0.0,30.81999969,23.27000046,1960,2,7.549999230000001,294.7534504100006,1389.3724876100011
1960-03-10,0.0,29.92000008,23.76000023,1960,3,6.159999850000002,21.09869111000057,1115.7177283100011
1960-04-10,0.0,31.43000031,24.15999985,1960,4,7.270000460000002,0.0,842.0629690100011
1960-05-10,0.906716228,32.33000183,23.98999977,1960,5,8.34000206,0.9067162280005684,569.3149259380011
1960-06-10,14.59842223,32.40000153,23.29999924,1960,6,9.100002289999999,15.50513845800057,310.258588868001
1960-07-10,50.14523008,33.34000015,24.04999924,1960,7,9.290000910000003,65.65036853800056,86.74905964800102
1960-08-10,9.562459648,33.40999985,23.77000046,1960,8,9.63999939,74.30611195800057,75.21282818600102
1960-09-10,273.6547593,32.75999832,23.95000076,1960,9,8.80999756,333.3624490280006,348.86758748600107
1960-10-10,122.9922309,33.84000015,24.57999992,1960,10,9.260000230000003,406.2094498480006,471.85981838600105
1960-11-10,694.6446499,34.06000137,23.86000061,1960,11,10.200000760000002,1091.2916401000007,1166.5044682860012
1960-12-10,82.34363556,33.88999939,24.27000046,1960,12,9.619998930000001,899.9805163600006,1247.941387618001
1960-10-13,122.9922309,33.75999832,24.73999977,1960,10,9.01999855,899.9805163600006,1356.335196288001
1960-10-14,122.9922309,33.84000015,24.55999947,1960,10,9.28000068,328.3280973600006,1429.182197108001
1960-10-15,122.9922309,34.52000046,25.11000061,1960,10,9.409999849999998,368.9766927,1542.611968360001
1960-10-16,122.9922309,34.15000153,25.23999977,1960,10,8.910001759999997,368.9766927,1391.949439960001
1960-10-17,122.9922309,33.79000092,22.95000076,1960,10,10.840000159999995,368.9766927,1391.949439960001
1960-10-18,122.9922309,33.88999939,23.57999992,1960,10,10.309999470000001,368.9766927,820.297020960001
1960-10-19,122.9922309,32.50999832,23.23999977,1960,10,9.26999855,368.9766927,860.9456163
1960-10-20,122.9922309,32.25,22.70999908,1960,10,9.54000092,368.9766927,860.9456163
1960-10-21,122.9922309,31.90999985,23.29000092,1960,10,8.619998929999998,368.9766927,860.9456163
1960-10-22,122.9922309,32.33000183,23.67000008,1960,10,8.66000175,368.9766927,860.9456163
1960-10-23,122.9922309,31.95000076,24.15999985,1960,10,7.790000910000003,368.9766927,860.9456163
1960-10-24,122.9922309,31.20000076,24.12999916,1960,10,7.070001600000001,368.9766927,860.9456163
1960-10-25,122.9922309,30.59000015,23.37999916,1960,10,7.210000990000001,368.9766927,860.9456163
1960-10-26,122.9922309,29.98999977,23.23999977,1960,10,6.75,368.9766927,860.9456163
1960-10-27,122.9922309,29.01000023,23.42000008,1960,10,5.590000149999998,368.9766927,860.9456163
1960-10-28,122.9922309,30.85000038,23.94000053,1960,10,6.909999850000002,368.9766927,860.9456163
1960-10-29,122.9922309,30.69000053,23.65999985,1960,10,7.030000680000001,368.9766927,860.9456163
1960-10-30,122.9922309,31.14999962,24.0,1960,10,7.149999619999999,368.9766927,860.9456163
1960-10-31,122.9922309,31.20000076,24.14999962,1960,10,7.050001140000003,368.9766927,860.9456163
1960-01-11,21.09869111,30.87000084,22.92000008,1960,1,7.950000759999998,267.0831529100006,759.052076510001
1960-02-11,0.0,28.23999977,23.47999954,1960,2,4.760000229999999,144.09092201000055,636.059845610001
1960-03-11,0.0,26.48999977,22.54999924,1960,3,3.9400005300000025,21.09869111000057,513.0676147100011
1960-04-11,0.0,26.06999969,22.12999916,1960,4,3.940000529999999,0.0,390.07538381000103
1960-05-11,0.906716228,28.07999992,22.76000023,1960,5,5.3199996899999995,0.9067162280005684,267.98986913800104
1960-06-11,14.59842223,28.80999947,21.90999985,1960,6,6.899999620000003,15.50513845800057,159.596060468001
1960-07-11,50.14523008,29.10000038,22.82999992,1960,7,6.270000460000002,65.65036853800056,86.74905964800102
1960-08-11,9.562459648,27.23999977,22.70000076,1960,8,4.539999009999999,74.30611195800057,75.21282818600102
1960-09-11,273.6547593,26.26000023,22.45000076,1960,9,3.8099994699999975,333.3624490280006,348.86758748600107
1960-10-11,122.9922309,25.70999908,22.51000023,1960,10,3.19999885,406.2094498480006,471.85981838600105
1960-11-11,694.6446499,25.62999916,22.5,1960,11,3.1299991600000006,1091.2916401000007,1166.5044682860012
1960-12-11,82.34363556,25.85000038,22.25,1960,12,3.600000380000001,899.9805163600006,1247.941387618001
1960-11-13,694.6446499,26.90999985,21.89999962,1960,11,5.010000229999999,1471.6329353600004,1927.987615288001
1960-11-14,694.6446499,26.70999908,22.05999947,1960,11,4.649999609999998,1471.6329353600004,2572.487035108001
1960-11-15,694.6446499,26.44000053,21.62000084,1960,11,4.8199996899999995,2083.9339497,3257.569225360001
1960-11-16,694.6446499,27.27000046,22.36000061,1960,11,4.909999849999998,2083.9339497,3678.559115960001
1960-11-17,694.6446499,26.96999931,21.72999954,1960,11,5.239999769999997,2083.9339497,4250.211534960001
1960-11-18,694.6446499,27.72999954,21.13999939,1960,11,6.590000150000002,2083.9339497,4250.211534960001
1960-11-19,694.6446499,25.12999916,21.14999962,1960,11,3.9799995400000014,2083.9339497,4862.5125493
1960-11-20,694.6446499,27.70999908,22.0,1960,11,5.709999079999999,2083.9339497,4862.5125493
1960-11-21,694.6446499,27.19000053,22.80999947,1960,11,4.380001059999998,2083.9339497,4862.5125493
1960-11-22,694.6446499,28.27000046,22.79999924,1960,11,5.47000122,2083.9339497,4862.5125493
1960-11-23,694.6446499,29.60000038,23.29000092,1960,11,6.30999946,2083.9339497,4862.5125493
1960-11-24,694.6446499,29.43000031,23.04000092,1960,11,6.38999939,2083.9339497,4862.5125493
1960-11-25,694.6446499,29.79999924,21.30999947,1960,11,8.489999769999997,2083.9339497,4862.5125493
1960-11-26,694.6446499,28.54999924,20.46999931,1960,11,8.07999993,2083.9339497,4862.5125493
1960-11-27,694.6446499,28.17000008,18.73999977,1960,11,9.43000031,2083.9339497,4862.5125493
1960-11-28,694.6446499,28.38999939,18.05999947,1960,11,10.329999919999999,2083.9339497,4862.5125493
1960-11-29,694.6446499,29.32999992,19.20999908,1960,11,10.12000084,2083.9339497,4862.5125493
1960-11-30,694.6446499,29.53000069,18.87999916,1960,11,10.65000153,2083.9339497,4862.5125493
1960-01-12,21.09869111,29.19000053,18.42000008,1960,1,10.770000449999998,1410.3879909100006,4188.966590510001
1960-02-12,0.0,28.38999939,18.51000023,1960,2,9.87999916,715.7433410100004,3494.3219406100006
1960-03-12,0.0,28.63999939,20.03000069,1960,3,8.609998699999998,21.098691110000455,2799.6772907100008
1960-04-12,0.0,29.20999908,21.51000023,1960,4,7.69999885,0.0,2105.032640810001
1960-05-12,0.906716228,30.15999985,22.53000069,1960,5,7.629999159999997,0.9067162280004547,1411.2947071380008
1960-06-12,14.59842223,31.17000008,22.79999924,1960,6,8.370000840000003,15.505138458000456,731.2484794680009
1960-07-12,50.14523008,30.89999962,22.55999947,1960,7,8.340000149999998,65.65036853800045,86.74905964800091
1960-08-12,9.562459648,30.61000061,22.82999992,1960,8,7.780000690000001,74.30611195800046,75.2128281860009
1960-09-12,273.6547593,30.20000076,22.81999969,1960,9,7.380001070000002,333.36244902800047,348.86758748600096
1960-10-12,122.9922309,28.81999969,22.26000023,1960,10,6.55999946,406.2094498480005,471.85981838600094
1960-11-12,694.6446499,28.20000076,22.05999947,1960,11,6.140001290000001,1091.2916401000004,1166.504468286001
1960-12-12,82.34363556,27.93000031,20.59000015,1960,12,7.340000159999999,899.9805163600004,1247.9413876180008
1960-12-13,82.34363556,28.04999924,20.98999977,1960,12,7.0599994699999975,859.3319210200004,1315.686600948001
1960-12-14,82.34363556,27.81999969,21.07999992,1960,12,6.739999770000001,247.03090668,1347.885006428001
1960-12-15,82.34363556,27.80999947,19.69000053,1960,12,8.119998940000002,247.03090668,1420.666182340001
1960-12-16,82.34363556,28.15999985,19.37000084,1960,12,8.789999009999999,247.03090668,1229.3550586000008
1960-12-17,82.34363556,28.11000061,19.39999962,1960,12,8.710000990000001,247.03090668,1188.7064632600009
1960-12-18,82.34363556,28.09000015,18.81999969,1960,12,9.270000460000002,247.03090668,576.40544892
1960-12-19,82.34363556,27.34000015,18.76000023,1960,12,8.579999920000002,247.03090668,576.40544892
1960-12-20,82.34363556,28.18000031,18.45999908,1960,12,9.720001230000001,247.03090668,576.40544892
1960-12-21,82.34363556,28.79999924,19.11000061,1960,12,9.689998629999998,247.03090668,576.40544892
1960-12-22,82.34363556,28.29999924,18.61000061,1960,12,9.689998629999998,247.03090668,576.40544892
1960-12-23,82.34363556,28.96999931,19.03000069,1960,12,9.939998619999997,247.03090668,576.40544892
1960-12-24,82.34363556,29.15999985,18.68000031,1960,12,10.479999539999998,247.03090668,576.40544892
1960-12-25,82.34363556,29.54000092,18.03000069,1960,12,11.51000023,247.03090668,576.40544892
1960-12-26,82.34363556,29.43000031,18.23999977,1960,12,11.19000054,247.03090668,576.40544892
1960-12-27,82.34363556,29.06999969,18.92000008,1960,12,10.149999609999998,247.03090668,576.40544892
1960-12-28,82.34363556,28.37000084,19.73999977,1960,12,8.630001069999999,247.03090668,576.40544892
1960-12-29,82.34363556,27.87000084,20.76000023,1960,12,7.11000061,247.03090668,576.40544892
1960-12-30,82.34363556,27.73999977,21.57999992,1960,12,6.159999850000002,247.03090668,576.40544892
1960-12-31,82.34363556,29.44000053,22.02000046,1960,12,7.42000007,247.03090668,576.40544892
1961-01-01,43.30481696,28.85000038,22.17000008,1961,1,6.6800003,207.99208808000043,537.3666303200009
1961-02-01,15.35092545,29.65999985,22.31999969,1961,2,7.340000159999999,140.99937797000044,470.3739202100009
1961-03-01,0.0,29.56999969,22.52000046,1961,3,7.049999230000001,58.65574241000045,388.0302846500009
1961-04-01,0.0,30.54000092,22.76000023,1961,4,7.780000690000001,15.350925450000455,305.6866490900009
1961-05-01,1.744741678,29.65999985,23.55999947,1961,5,6.100000379999997,1.7447416780004548,225.08775520800089
1961-06-01,104.6495693,29.03000069,22.69000053,1961,6,6.340000160000002,106.39431097800045,247.3936889480009
1961-07-01,160.6861989,28.79999924,21.93000031,1961,7,6.869998929999998,267.08050987800044,325.7362522880009
1961-08-01,242.1958072,29.14999962,20.59000015,1961,8,8.559999469999998,507.5315754000004,524.6272425280009
1961-09-01,91.58101505,28.88999939,18.76000023,1961,9,10.12999916,494.4630211500005,600.8573321280008
1961-10-01,186.1287218,28.30999947,20.51000023,1961,10,7.799999240000002,519.9055440500005,786.986053928001
1961-11-01,268.7199908,27.42000008,21.96999931,1961,11,5.450000770000003,546.4297276500005,1055.706044728001
1961-12-01,11.03226727,27.37000084,21.54000092,1961,12,5.829999919999999,465.88097987000043,1064.9935703200008
1961-01-13,43.30481696,28.64999962,21.17000008,1961,1,7.479999539999998,323.0570750300005,1003.6488179800009
1961-01-14,43.30481696,28.65999985,19.53000069,1961,1,9.129999159999997,97.64190119000045,886.2674360400008
1961-01-15,43.30481696,28.15999985,19.45999908,1961,1,8.700000769999999,129.91445088,687.3764458000009
1961-01-16,43.30481696,27.86000061,19.78000069,1961,1,8.079999919999999,129.91445088,639.100247710001
1961-01-17,43.30481696,28.61000061,20.5,1961,1,8.11000061,129.91445088,496.2763428700009
1961-01-18,43.30481696,28.40999985,19.71999931,1961,1,8.69000054,129.91445088,270.8611690300009
1961-01-19,43.30481696,27.95000076,19.95000076,1961,1,8.0,129.91445088,303.13371872
1961-01-20,43.30481696,29.0,20.48999977,1961,1,8.51000023,129.91445088,303.13371872
1961-01-21,43.30481696,29.22999954,21.15999985,1961,1,8.069999690000003,129.91445088,303.13371872
1961-01-22,43.30481696,29.21999931,20.31999969,1961,1,8.89999962,129.91445088,303.13371872
1961-01-23,43.30481696,28.90999985,18.82999992,1961,1,10.07999993,129.91445088,303.13371872
1961-01-24,43.30481696,28.25,18.97999954,1961,1,9.270000459999999,129.91445088,303.13371872
1961-01-25,43.30481696,28.84000015,18.53000069,1961,1,10.30999946,129.91445088,303.13371872
1961-01-26,43.30481696,29.15999985,17.87000084,1961,1,11.289999009999999,129.91445088,303.13371872
1961-01-27,43.30481696,28.53000069,17.75,1961,1,10.780000690000001,129.91445088,303.13371872
1961-01-28,43.30481696,28.79000092,19.47999954,1961,1,9.31000138,129.91445088,303.13371872
1961-01-29,43.30481696,29.06999969,19.19000053,1961,1,9.87999916,129.91445088,303.13371872
1961-01-30,43.30481696,29.94000053,21.30999947,1961,1,8.630001059999998,129.91445088,303.13371872
1961-01-31,43.30481696,30.40999985,22.53000069,1961,1,7.879999159999997,129.91445088,303.13371872
1961-01-02,43.30481696,30.87000084,22.51000023,1961,1,8.36000061,129.91445088,303.13371872
1961-02-02,15.35092545,31.06999969,21.79000092,1961,2,9.279998769999999,101.96055937000044,275.1798272100009
1961-03-02,0.0,30.98999977,20.69000053,1961,3,10.299999240000002,58.65574241000045,231.8750102500009
1961-04-02,0.0,32.65000153,22.29999924,1961,4,10.350002289999999,15.350925450000455,188.5701932900009
1961-05-02,1.744741678,33.40999985,23.79999924,1961,5,9.61000061,1.7447416780004548,147.01011800800092
1961-06-02,104.6495693,32.75,23.47999954,1961,6,9.270000459999999,106.39431097800045,208.35487034800087
1961-07-02,160.6861989,32.06000137,23.21999931,1961,7,8.840002060000003,267.08050987800044,325.7362522880009
1961-08-02,242.1958072,31.68000031,22.21999931,1961,8,9.460001000000002,507.5315754000004,524.6272425280009
1961-09-02,91.58101505,31.62999916,23.25,1961,9,8.37999916,494.4630211500005,600.8573321280008
1961-10-02,186.1287218,30.79999924,22.29000092,1961,10,8.509998319999998,519.9055440500005,786.986053928001
1961-11-02,268.7199908,30.61000061,22.11000061,1961,11,8.5,546.4297276500005,1055.706044728001
1961-12-02,11.03226727,31.43000031,22.29999924,1961,12,9.130001070000002,465.88097987000043,1064.9935703200008
1961-02-13,15.35092545,32.38999939,22.53000069,1961,2,9.859998699999998,295.10318352000047,975.6949264700008
1961-02-14,15.35092545,31.95000076,23.19000053,1961,2,8.760000230000003,41.73411817000046,830.359653020001
1961-02-15,15.35092545,31.09000015,22.70000076,1961,2,8.38999939,46.05277635,603.5147712700009
1961-02-16,15.35092545,28.95000076,22.25,1961,2,6.700000760000002,46.05277635,527.284681670001
1961-02-17,15.35092545,29.82999992,21.03000069,1961,2,8.799999229999997,46.05277635,356.5068853200009
1961-02-18,15.35092545,29.36000061,19.28000069,1961,2,10.079999919999999,46.05277635,103.1378199700009
1961-02-19,15.35092545,29.88999939,19.18000031,1961,2,10.70999908,46.05277635,107.45647815
1961-02-20,15.35092545,30.55999947,19.73999977,1961,2,10.8199997,46.05277635,107.45647815
1961-02-21,15.35092545,31.65999985,18.61000061,1961,2,13.049999239999998,46.05277635,107.45647815
1961-02-22,15.35092545,31.65999985,18.37999916,1961,2,13.280000689999998,46.05277635,107.45647815
1961-02-23,15.35092545,32.54000092,18.90999985,1961,2,13.630001069999999,46.05277635,107.45647815
1961-02-24,15.35092545,32.11000061,19.70000076,1961,2,12.409999849999998,46.05277635,107.45647815
1961-02-25,15.35092545,32.15000153,19.62000084,1961,2,12.530000689999998,46.05277635,107.45647815
1961-02-26,15.35092545,32.52000046,20.68000031,1961,2,11.840000149999998,46.05277635,107.45647815
1961-02-27,15.35092545,32.22999954,20.05999947,1961,2,12.17000007,46.05277635,107.45647815
1961-02-28,15.35092545,33.54999924,20.64999962,1961,2,12.89999962,46.05277635,107.45647815
1961-01-03,43.30481696,34.22999954,21.36000061,1961,1,12.869998930000001,74.00666786000045,135.4103696600009
1961-02-03,15.35092545,34.04999924,22.18000031,1961,2,11.869998929999998,74.00666786000045,135.4103696600009
1961-03-03,0.0,34.34000015,22.95000076,1961,3,11.38999939,58.65574241000045,120.0594442100009
1961-04-03,0.0,35.09999847,23.59000015,1961,4,11.509998320000001,15.350925450000455,104.7085187600009
1961-05-03,1.744741678,35.24000168,23.85000038,1961,5,11.390001299999998,1.7447416780004548,91.1023349880009
1961-06-03,104.6495693,34.56999969,23.56999969,1961,6,11.000000000000004,106.39431097800045,180.4009788380009
1961-07-03,160.6861989,34.77999878,23.70999908,1961,7,11.0699997,267.08050987800044,325.73625228800086
1961-08-03,242.1958072,33.75999832,22.13999939,1961,8,11.619998930000001,507.5315754000004,524.6272425280009
1961-09-03,91.58101505,32.45000076,21.02000046,1961,9,11.430000300000003,494.4630211500005,600.8573321280008
1961-10-03,186.1287218,32.50999832,21.95999908,1961,10,10.549999240000002,519.9055440500005,786.9860539280008
1961-11-03,268.7199908,32.61000061,21.27000046,1961,11,11.340000150000002,546.4297276500005,1055.706044728001
1961-12-03,11.03226727,33.70000076,21.87999916,1961,12,11.820001600000001,465.88097987000043,1064.9935703200008
1961-03-13,0.0,33.81999969,22.44000053,1961,3,11.379999160000004,279.75225807000044,960.3440010200009
1961-03-14,0.0,34.04999924,23.94000053,1961,3,10.10999871,11.032267270000455,799.657802120001
1961-03-15,0.0,32.49000168,22.28000069,1961,3,10.210000989999998,0.0,557.461994920001
1961-03-16,0.0,32.88000107,21.79999924,1961,3,11.08000183,0.0,465.8809798700009
1961-03-17,0.0,34.25,22.20999908,1961,3,12.04000092,0.0,279.7522580700009
1961-03-18,0.0,35.18000031,23.29999924,1961,3,11.880001069999999,0.0,11.03226727000091
1961-03-19,0.0,34.81000137,24.39999962,1961,3,10.410001750000003,0.0,0.0
1961-03-20,0.0,35.86999893,24.75,1961,3,11.119998930000001,0.0,0.0
1961-03-21,0.0,35.79000092,24.54999924,1961,3,11.240001679999999,0.0,0.0
1961-03-22,0.0,36.36999893,24.06999969,1961,3,12.299999240000002,0.0,0.0
1961-03-23,0.0,35.74000168,24.12999916,1961,3,11.610002519999998,0.0,0.0
1961-03-24,0.0,36.40999985,24.20000076,1961,3,12.209999089999997,0.0,0.0
1961-03-25,0.0,36.84000015,24.85000038,1961,3,11.98999977,0.0,0.0
1961-03-26,0.0,36.61000061,25.77000046,1961,3,10.840000150000002,0.0,0.0
1961-03-27,0.0,36.65999985,25.90999985,1961,3,10.75,0.0,0.0
1961-03-28,0.0,36.34000015,25.84000015,1961,3,10.5,0.0,0.0
1961-03-29,0.0,35.38000107,24.84000015,1961,3,10.540000919999997,0.0,0.0
1961-03-30,0.0,34.52999878,23.94000053,1961,3,10.58999825,0.0,0.0
1961-03-31,0.0,33.33000183,24.51000023,1961,3,8.820001600000001,0.0,0.0
1961-01-04,43.30481696,34.27000046,24.73999977,1961,1,9.530000689999998,43.30481696000045,43.304816960000906
1961-02-04,15.35092545,34.22999954,24.59000015,1961,2,9.63999939,58.65574241000045,58.655742410000904
1961-03-04,0.0,34.5,24.80999947,1961,3,9.690000529999999,58.65574241000045,58.655742410000904
1961-04-04,0.0,34.79999924,25.25,1961,4,9.549999239999998,15.350925450000455,58.655742410000904
1961-05-04,1.744741678,34.77000046,24.61000061,1961,5,10.159999849999998,1.7447416780004548,60.40048408800091
1961-06-04,104.6495693,35.95999908,24.44000053,1961,6,11.519998550000004,106.39431097800045,165.0500533880009
1961-07-04,160.6861989,35.99000168,24.70999908,1961,7,11.2800026,267.08050987800044,325.7362522880009
1961-08-04,242.1958072,36.40999985,25.29000092,1961,8,11.119998929999998,507.5315754000004,524.6272425280009
1961-09-04,91.58101505,36.11000061,25.65999985,1961,9,10.450000760000002,494.4630211500005,600.8573321280008
1961-10-04,186.1287218,36.25999832,25.38999939,1961,10,10.869998930000001,519.9055440500005,786.986053928001
1961-11-04,268.7199908,36.45000076,25.06999969,1961,11,11.380001070000002,546.4297276500005,1055.706044728001
1961-12-04,11.03226727,36.72999954,25.79000092,1961,12,10.93999862,465.88097987000043,1064.9935703200008
1961-04-13,0.0,37.65000153,25.90999985,1961,4,11.740001679999999,279.75225807000044,960.3440010200009
1961-04-14,0.0,38.15999985,25.34000015,1961,4,12.819999699999997,11.032267270000455,799.657802120001
1961-04-15,0.0,38.77000046,25.40999985,1961,4,13.36000061,0.0,557.461994920001
1961-04-16,0.0,39.61000061,26.51000023,1961,4,13.10000038,0.0,465.8809798700009
1961-04-17,0.0,37.70000076,26.61000061,1961,4,11.090000150000002,0.0,279.7522580700009
1961-04-18,0.0,37.88999939,27.29000092,1961,4,10.59999847,0.0,11.03226727000091
1961-04-19,0.0,37.81000137,27.36000061,1961,4,10.450000760000002,0.0,0.0
1961-04-20,0.0,38.13999939,27.64999962,1961,4,10.48999977,0.0,0.0
1961-04-21,0.0,38.29000092,27.46999931,1961,4,10.820001609999998,0.0,0.0
1961-04-22,0.0,37.97000122,26.93000031,1961,4,11.04000091,0.0,0.0
1961-04-23,0.0,37.31999969,27.04000092,1961,4,10.279998770000002,0.0,0.0
1961-04-24,0.0,39.06000137,26.45999908,1961,4,12.600002290000003,0.0,0.0
1961-04-25,0.0,38.04000092,26.32999992,1961,4,11.710000999999998,0.0,0.0
1961-04-26,0.0,37.16999817,27.04000092,1961,4,10.129997249999999,0.0,0.0
1961-04-27,0.0,36.20999908,26.88999939,1961,4,9.319999690000003,0.0,0.0
1961-04-28,0.0,36.43999863,26.61000061,1961,4,9.829998019999998,0.0,0.0
1961-04-29,0.0,36.58000183,27.70000076,1961,4,8.880001069999999,0.0,0.0
1961-04-30,0.0,36.75,26.77000046,1961,4,9.979999540000001,0.0,0.0
1961-01-05,43.30481696,36.56999969,26.70999908,1961,1,9.860000610000004,43.30481696000045,43.304816960000906
1961-02-05,15.35092545,37.22000122,26.71999931,1961,2,10.500001910000002,58.65574241000045,58.655742410000904
1961-03-05,0.0,37.50999832,27.40999985,1961,3,10.099998470000003,58.65574241000045,58.655742410000904
1961-04-05,0.0,37.49000168,27.61000061,1961,4,9.880001069999999,15.350925450000455,58.655742410000904
1961-05-05,1.744741678,37.54999924,27.46999931,1961,5,10.07999993,1.7447416780004548,60.40048408800091
1961-06-05,104.6495693,37.22000122,27.04999924,1961,6,10.170001980000002,106.39431097800045,165.0500533880009
1961-07-05,160.6861989,38.84999847,28.07999992,1961,7,10.769998550000004,267.08050987800044,325.7362522880009
1961-08-05,242.1958072,37.38000107,26.15999985,1961,8,11.22000122,507.5315754000004,524.6272425280009
1961-09-05,91.58101505,38.29999924,26.10000038,1961,9,12.199998859999997,494.4630211500005,600.8573321280008
1961-10-05,186.1287218,38.45999908,26.98999977,1961,10,11.469999310000002,519.9055440500005,786.986053928001
1961-11-05,268.7199908,38.99000168,27.43000031,1961,11,11.560001369999998,546.4297276500005,1055.706044728001
1961-12-05,11.03226727,39.06000137,27.31999969,1961,12,11.740001680000002,465.88097987000043,1064.9935703200008
1961-05-13,1.744741678,39.86999893,27.94000053,1961,5,11.929998400000002,281.49699974800046,962.0887426980008
1961-05-14,1.744741678,38.99000168,25.67000008,1961,5,13.320001599999998,14.521750626000454,803.1472854760009
1961-05-15,1.744741678,37.0,27.60000038,1961,5,9.39999962,5.234225034,562.6962199540009
1961-05-16,1.744741678,35.29999924,26.88999939,1961,5,8.409999849999998,5.234225034,472.85994658200093
1961-05-17,1.744741678,34.72999954,26.85000038,1961,5,7.879999160000001,5.234225034,288.4759664600009
1961-05-18,1.744741678,37.54999924,27.72999954,1961,5,9.819999699999997,5.234225034,21.50071733800091
1961-05-19,1.744741678,38.29999924,28.53000069,1961,5,9.769998549999997,5.234225034,12.213191746
1961-05-20,1.744741678,39.81999969,28.97999954,1961,5,10.840000150000002,5.234225034,12.213191746
1961-05-21,1.744741678,40.63000107,27.95999908,1961,5,12.67000199,5.234225034,12.213191746
1961-05-22,1.744741678,38.86999893,25.54999924,1961,5,13.319999690000003,5.234225034,12.213191746
1961-05-23,1.744741678,37.27000046,26.53000069,1961,5,10.739999769999997,5.234225034,12.213191746
1961-05-24,1.744741678,35.95000076,27.78000069,1961,5,8.17000007,5.234225034,12.213191746
1961-05-25,1.744741678,37.65999985,28.07999992,1961,5,9.57999993,5.234225034,12.213191746
1961-05-26,1.744741678,37.40000153,27.31999969,1961,5,10.080001839999998,5.234225034,12.213191746
1961-05-27,1.744741678,37.16999817,26.29999924,1961,5,10.869998930000001,5.234225034,12.213191746
1961-05-28,1.744741678,37.47000122,27.28000069,1961,5,10.190000529999999,5.234225034,12.213191746
1961-05-29,1.744741678,37.08000183,26.27000046,1961,5,10.810001370000002,5.234225034,12.213191746
1961-05-30,1.744741678,37.45999908,26.94000053,1961,5,10.519998550000004,5.234225034,12.213191746
1961-05-31,1.744741678,37.27999878,27.09000015,1961,5,10.189998629999998,5.234225034,12.213191746
1961-01-06,43.30481696,38.08000183,27.05999947,1961,1,11.02000236,46.79430031600045,53.7732670280009
1961-02-06,15.35092545,38.68000031,27.70000076,1961,2,10.979999549999995,60.400484088000454,67.37945080000091
1961-03-06,0.0,39.43000031,27.20999908,1961,3,12.220001229999998,58.65574241000045,65.63470912200091
1961-04-06,0.0,36.61000061,27.34000015,1961,4,9.270000459999999,15.350925450000455,63.8899674440009
1961-05-06,1.744741678,37.88000107,26.37999916,1961,5,11.500001909999998,1.7447416780004548,63.8899674440009
1961-06-06,104.6495693,36.34000015,25.48999977,1961,6,10.85000038,106.39431097800045,166.79479506600092
1961-07-06,160.6861989,36.13000107,24.93000031,1961,7,11.200000759999998,267.08050987800044,325.73625228800086
1961-08-06,242.1958072,35.0,25.09000015,1961,8,9.909999849999998,507.5315754000004,524.6272425280009
1961-09-06,91.58101505,35.58000183,25.70999908,1961,9,9.870002750000001,494.4630211500005,600.8573321280008
1961-10-06,186.1287218,35.58000183,26.79999924,1961,10,8.780002590000002,519.9055440500005,786.9860539280008
1961-11-06,268.7199908,35.77000046,26.82999992,1961,11,8.94000054,546.4297276500005,1055.706044728001
1961-12-06,11.03226727,36.88000107,26.54999924,1961,12,10.33000183,465.88097987000043,1064.9935703200008
1961-06-13,104.6495693,36.43000031,26.60000038,1961,6,9.829999929999996,384.40182737000043,1064.9935703200008
1961-06-14,104.6495693,36.06000137,26.09000015,1961,6,9.97000122,220.33140587000045,1008.956940720001
1961-06-15,104.6495693,36.36999893,26.65999985,1961,6,9.709999080000003,313.9487079,871.4107028200008
1961-06-16,104.6495693,37.00999832,26.67000008,1961,6,10.33999824,313.9487079,884.4792570700009
1961-06-17,104.6495693,37.41999817,27.45000076,1961,6,9.969997409999998,313.9487079,803.0001045700008
1961-06-18,104.6495693,38.09000015,26.84000015,1961,6,11.25,313.9487079,638.9296830700008
1961-06-19,104.6495693,34.66999817,25.44000053,1961,6,9.22999764,313.9487079,732.5469851
1961-06-20,104.6495693,32.04999924,24.84000015,1961,6,7.209999089999997,313.9487079,732.5469851
1961-06-21,104.6495693,34.00999832,25.44000053,1961,6,8.569997790000002,313.9487079,732.5469851
1961-06-22,104.6495693,34.93000031,23.76000023,1961,6,11.170000079999998,313.9487079,732.5469851
1961-06-23,104.6495693,32.65000153,25.30999947,1961,6,7.340002059999996,313.9487079,732.5469851
1961-06-24,104.6495693,35.84000015,25.64999962,1961,6,10.190000530000002,313.9487079,732.5469851
1961-06-25,104.6495693,35.43000031,26.52000046,1961,6,8.909999849999998,313.9487079,732.5469851
1961-06-26,104.6495693,34.58000183,26.37999916,1961,6,8.20000267,313.9487079,732.5469851
1961-06-27,104.6495693,34.70000076,25.44000053,1961,6,9.260000230000003,313.9487079,732.5469851
1961-06-28,104.6495693,34.56000137,25.36000061,1961,6,9.200000760000002,313.9487079,732.5469851
1961-06-29,104.6495693,35.61000061,25.86000061,1961,6,9.75,313.9487079,732.5469851
